ALT      VKNOT       OATF   GVW   CLP      HPTOT_T      HPMR_T     HPTR_T
      0.0     85.0     60.0  65500.0     40.0   4652.3   3826.3    260.7
      0.0     85.0     60.0  65500.0     50.0   6669.0   5768.1    299.0
      0.0     85.0     60.0  65500.0     60.0   8873.3   7788.8    443.8
      0.0     85.0     60.0  65500.0     70.0  11291.1   9907.0    710.5
      0.0     85.0     60.0  65500.0     80.0  14071.9  12270.4   1072.3
      0.0     85.0     60.0  65500.0     90.0  17252.9  14936.4   1557.1
      0.0     85.0     60.0  65500.0    100.0  21055.4  17888.7   2337.8
      0.0     85.0     60.0  85000.0      0.0  -3081.4  -5002.3   1444.3
      0.0     85.0     60.0  85000.0     10.0  -1928.6  -3369.1    997.1
      0.0     85.0     60.0  85000.0     20.0   -518.6  -1596.8    610.1
      0.0     85.0     60.0  85000.0     30.0   1311.0    412.9    329.4
      0.0     85.0     60.0  85000.0     40.0   3474.2   2665.4    258.5
      0.0     85.0     60.0  85000.0     50.0   5922.8   5065.6    262.2
      0.0     85.0     60.0  85000.0     60.0   8585.4   7594.8    350.0
      0.0     85.0     60.0  85000.0     70.0  11481.2  10157.6    610.0
      0.0     85.0     60.0  85000.0     80.0  14600.1  12830.9   1028.8
      0.0     85.0     60.0  85000.0     90.0  18120.7  15782.2   1555.6
      0.0     85.0     60.0  85000.0    100.0  22345.4  19029.0   2472.0
      0.0     85.0     90.0  46000.0      0.0    714.1   -145.9    351.7
      0.0     85.0     90.0  46000.0     10.0   1463.9    676.0    275.7
      0.0     85.0     90.0  46000.0     20.0   2455.6   1688.0    232.8
      0.0     85.0     90.0  46000.0     30.0   3640.3   2844.9    234.7
      0.0     85.0     90.0  46000.0     40.0   4961.0   4138.0    243.8
      0.0     85.0     90.0  46000.0     50.0   6471.5   5568.7    304.1
      0.0     85.0     90.0  46000.0     60.0   8178.9   7080.0    472.4
      0.0     85.0     90.0  46000.0     70.0  10149.6   8805.5    691.9
      0.0     85.0     90.0  46000.0     80.0  12480.4  10798.4    983.5
      0.0     85.0     90.0  46000.0     90.0  15188.3  13060.9   1382.5
      0.0     85.0     90.0  46000.0    100.0  18381.4  15637.3   1963.7
      0.0     85.0     90.0  65500.0      0.0  -1290.4  -2605.1    841.3
      0.0     85.0     90.0  65500.0     10.0   -306.4  -1394.4    565.5
      0.0     85.0     90.0  65500.0     20.0    936.6     34.2    363.2
      0.0     85.0     90.0  65500.0     30.0   2464.8   1651.3    255.4
      0.0     85.0     90.0  65500.0     40.0   4194.6   3434.6    235.3
      0.0     85.0     90.0  65500.0     50.0   6226.3   5360.2    267.0
      0.0     85.0     90.0  65500.0     60.0   8377.8   7365.4    395.4
      0.0     85.0     90.0  65500.0     70.0  10765.1   9441.4    653.1
      0.0     85.0     90.0  65500.0     80.0  13432.9  11737.0    994.9
      0.0     85.0     90.0  65500.0     90.0  16507.6  14306.7   1453.1
      0.0     85.0     90.0  65500.0    100.0  20141.8  17148.0   2185.7
      0.0     85.0     90.0  85000.0      0.0  -3430.5  -5505.6   1601.5
      0.0     85.0     90.0  85000.0     10.0  -2323.0  -3877.2   1099.4
      0.0     85.0     90.0  85000.0     20.0   -903.7  -2078.1    674.6
      0.0     85.0     90.0  85000.0     30.0    770.9    -99.7    332.9
      0.0     85.0     90.0  85000.0     40.0   2841.9   2112.1    233.9
      0.0     85.0     90.0  85000.0     50.0   5330.8   4488.2    234.2
      0.0     85.0     90.0  85000.0     60.0   7918.4   6993.6    299.3
      0.0     85.0     90.0  85000.0     70.0  10762.2   9543.8    521.0
      0.0     85.0     90.0  85000.0     80.0  13804.9  12165.5    935.8
      0.0     85.0     90.0  85000.0     90.0  17210.9  15017.2   1427.2
      0.0     85.0     90.0  85000.0    100.0  21238.6  18143.6   2267.0
      0.0     85.0    120.0  46000.0      0.0    429.3   -435.6    346.4
      0.0     85.0    120.0  46000.0     10.0   1177.2    404.0    262.4
      0.0     85.0    120.0  46000.0     20.0   2176.1   1430.4    211.1
      0.0     85.0    120.0  46000.0     30.0   3353.7   2598.8    213.2
      0.0     85.0    120.0  46000.0     40.0   4682.2   3895.8    221.3
      0.0     85.0    120.0  46000.0     50.0   6194.3   5320.1    280.0
      0.0     85.0    120.0  46000.0     60.0   7870.1   6810.2    444.1
      0.0     85.0    120.0  46000.0     70.0   9788.9   8485.8    658.0
      0.0     85.0    120.0  46000.0     80.0  12023.5  10416.5    935.4
      0.0     85.0    120.0  46000.0     90.0  14660.6  12604.2   1316.8
      0.0     85.0    120.0  46000.0    100.0  17723.0  15072.3   1873.0
      0.0     85.0    120.0  65500.0      0.0  -1609.5  -2972.4    909.1
      0.0     85.0    120.0  65500.0     10.0   -630.0  -1750.2    604.6
      0.0     85.0    120.0  65500.0     20.0    546.3   -321.3    371.5
      0.0     85.0    120.0  65500.0     30.0   2058.4   1291.9    242.3
      0.0     85.0    120.0  65500.0     40.0   3840.1   3068.6    213.8
      0.0     85.0    120.0  65500.0     50.0   5764.7   4976.4    239.6
      0.0     85.0    120.0  65500.0     60.0   7926.9   6967.8    353.8
      0.0     85.0    120.0  65500.0     70.0  10276.0   9012.4    603.8
      0.0     85.0    120.0  65500.0     80.0  12865.5  11249.4    929.6
      0.0     85.0    120.0  65500.0     90.0  15839.1  13736.1   1367.7
      0.0     85.0    120.0  65500.0    100.0  19348.8  16482.7   2062.8
      0.0     85.0    120.0  85000.0      0.0  -3806.9  -5988.3   1761.9
      0.0     85.0    120.0  85000.0     10.0  -2689.0  -4347.9   1216.5
      0.0     85.0    120.0  85000.0     20.0  -1323.4  -2541.4    744.6
      0.0     85.0    120.0  85000.0     30.0    215.0   -582.6    351.5
      0.0     85.0    120.0  85000.0     40.0   2318.6   1588.1    212.6
      0.0     85.0    120.0  85000.0     50.0   4696.6   3936.0    211.3
      0.0     85.0    120.0  85000.0     60.0   7303.7   6419.4    256.2
      0.0     85.0    120.0  85000.0     70.0  10048.8   8959.9    443.7
      0.0     85.0    120.0  85000.0     80.0  13094.7  11544.1    847.1
      0.0     85.0    120.0  85000.0     90.0  16397.7  14314.5   1319.6
      0.0     85.0    120.0  85000.0    100.0  20253.7  17337.0   2099.0
      0.0    170.0    -60.0  46000.0      0.0   5904.6   4442.9    848.9
      0.0    170.0    -60.0  46000.0     10.0   6125.4   4650.9    853.5
      0.0    170.0    -60.0  46000.0     20.0   6625.0   5136.7    865.5
      0.0    170.0    -60.0  46000.0     30.0   7342.7   5858.8    881.7
      0.0    170.0    -60.0  46000.0     40.0   8351.9   6812.4    904.6
      0.0    170.0    -60.0  46000.0     50.0   9590.2   8003.6    944.4
      0.0    170.0    -60.0  46000.0     60.0  11167.4   9462.4    999.5
      0.0    170.0    -60.0  46000.0     70.0  13012.0  11227.6   1089.9
      0.0    170.0    -60.0  46000.0     80.0  15331.4  13343.3   1243.2
      0.0    170.0    -60.0  46000.0     90.0  18159.5  15867.8   1534.7
      0.0    170.0    -60.0  46000.0    100.0  21936.3  18943.3   2141.0
      0.0    170.0    -60.0  65500.0      0.0   4258.4   2796.8    906.0
      0.0    170.0    -60.0  65500.0     10.0   4856.6   3386.3    878.4
      0.0    170.0    -60.0  65500.0     20.0   5735.8   4260.2    860.2
      0.0    170.0    -60.0  65500.0     30.0   6834.8   5363.1    862.5
      0.0    170.0    -60.0  65500.0     40.0   8227.9   6685.5    881.6
      0.0    170.0    -60.0  65500.0     50.0   9805.0   8251.2    921.2
      0.0    170.0    -60.0  65500.0     60.0  11740.2  10080.9    985.7
      0.0    170.0    -60.0  65500.0     70.0  14007.5  12207.9   1080.7
      0.0    170.0    -60.0  65500.0     80.0  16646.2  14670.1   1250.5
      0.0    170.0    -60.0  65500.0     90.0  19925.5  17527.5   1584.3
      0.0    170.0    -60.0  65500.0    100.0  24027.9  20826.9   2340.2
      0.0    170.0    -60.0  85000.0      0.0   2427.0    818.5   1040.0
      0.0    170.0    -60.0  85000.0     10.0   3312.2   1767.1    957.2
      0.0    170.0    -60.0  85000.0     20.0   4476.8   2977.4    891.1
      0.0    170.0    -60.0  85000.0     30.0   5904.8   4423.4    843.8
      0.0    170.0    -60.0  85000.0     40.0   7592.2   6082.7    855.5
      0.0    170.0    -60.0  85000.0     50.0   9548.0   8017.6    884.6
      0.0    170.0    -60.0  85000.0     60.0  11889.3  10228.6    951.9
      0.0    170.0    -60.0  85000.0     70.0  14550.3  12757.7   1049.4
      0.0    170.0    -60.0  85000.0     80.0  17544.9  15611.1   1223.9
      0.0    170.0    -60.0  85000.0     90.0  21382.3  18857.3   1594.9
      0.0    170.0    -60.0  85000.0    100.0  25970.9  22479.7   2510.3
      0.0    170.0    -30.0  46000.0      0.0   5190.1   3829.6    753.3
      0.0    170.0    -30.0  46000.0     10.0   5435.3   4083.4    751.1
      0.0    170.0    -30.0  46000.0     20.0   5964.5   4601.4    754.7
      0.0    170.0    -30.0  46000.0     30.0   6704.3   5341.1    765.8
      0.0    170.0    -30.0  46000.0     40.0   7702.0   6295.8    783.8
      0.0    170.0    -30.0  46000.0     50.0   8923.5   7473.7    817.0
      0.0    170.0    -30.0  46000.0     60.0  10443.9   8899.8    865.9
      0.0    170.0    -30.0  46000.0     70.0  12237.2  10607.8    948.5
      0.0    170.0    -30.0  46000.0     80.0  14454.1  12639.3   1089.2
      0.0    170.0    -30.0  46000.0     90.0  17155.6  15046.9   1352.7
      0.0    170.0    -30.0  46000.0    100.0  20671.7  17955.4   1888.8
      0.0    170.0    -30.0  65500.0      0.0   3468.8   2072.5    852.9
      0.0    170.0    -30.0  65500.0     10.0   4081.3   2689.6    811.1
      0.0    170.0    -30.0  65500.0     20.0   4951.8   3581.5    776.2
      0.0    170.0    -30.0  65500.0     30.0   6049.5   4691.2    761.2
      0.0    170.0    -30.0  65500.0     40.0   7422.3   6010.6    767.1
      0.0    170.0    -30.0  65500.0     50.0   8973.9   7556.9    795.3
      0.0    170.0    -30.0  65500.0     60.0  10864.0   9353.4    849.0
      0.0    170.0    -30.0  65500.0     70.0  13070.1  11429.7    934.1
      0.0    170.0    -30.0  65500.0     80.0  15622.6  13821.0   1087.0
      0.0    170.0    -30.0  65500.0     90.0  18759.0  16579.2   1382.9
      0.0    170.0    -30.0  65500.0    100.0  22636.3  19749.9   2042.9
      0.0    170.0    -30.0  85000.0      0.0   1585.3    -12.6   1048.8
      0.0    170.0    -30.0  85000.0     10.0   2437.3    920.7    943.1
      0.0    170.0    -30.0  85000.0     20.0   3560.9   2137.7    850.0
      0.0    170.0    -30.0  85000.0     30.0   4960.6   3577.5    774.3
      0.0    170.0    -30.0  85000.0     40.0   6609.1   5229.3    755.1
      0.0    170.0    -30.0  85000.0     50.0   8527.2   7132.9    765.7
      0.0    170.0    -30.0  85000.0     60.0  10806.5   9309.4    815.0
      0.0    170.0    -30.0  85000.0     70.0  13421.7  11799.6    898.9
      0.0    170.0    -30.0  85000.0     80.0  16385.7  14611.6   1053.2
      0.0    170.0    -30.0  85000.0     90.0  20052.7  17791.7   1376.8
      0.0    170.0    -30.0  85000.0    100.0  24427.0  21329.9   2163.5
      0.0    170.0      0.0  46000.0      0.0   4475.6   3216.2    657.7
      0.0    170.0      0.0  46000.0     10.0   4745.2   3516.0    648.6
      0.0    170.0      0.0  46000.0     20.0   5303.9   4066.2    644.0
      0.0    170.0      0.0  46000.0     30.0   6066.0   4823.4    649.9
      0.0    170.0      0.0  46000.0     40.0   7052.1   5779.2    663.0
      0.0    170.0      0.0  46000.0     50.0   8256.8   6943.8    689.6
      0.0    170.0      0.0  46000.0     60.0   9720.4   8337.3    732.3
      0.0    170.0      0.0  46000.0     70.0  11462.5   9988.0    807.1
      0.0    170.0      0.0  46000.0     80.0  13576.8  11935.4    935.2
      0.0    170.0      0.0  46000.0     90.0  16151.7  14226.0   1170.6
      0.0    170.0      0.0  46000.0    100.0  19407.1  16967.5   1636.7
      0.0    170.0      0.0  65500.0      0.0   2679.3   1348.2    799.9
      0.0    170.0      0.0  65500.0     10.0   3306.0   1993.0    743.8
      0.0    170.0      0.0  65500.0     20.0   4167.9   2902.7    692.2
      0.0    170.0      0.0  65500.0     30.0   5264.1   4019.4    659.8
      0.0    170.0      0.0  65500.0     40.0   6616.7   5335.6    652.5
      0.0    170.0      0.0  65500.0     50.0   8142.7   6862.6    669.4
      0.0    170.0      0.0  65500.0     60.0   9987.9   8625.8    712.3
      0.0    170.0      0.0  65500.0     70.0  12132.6  10651.4    787.5
      0.0    170.0      0.0  65500.0     80.0  14599.0  12971.8    923.6
      0.0    170.0      0.0  65500.0     90.0  17592.5  15630.8   1181.5
      0.0    170.0      0.0  65500.0    100.0  21244.8  18673.0   1745.7
      0.0    170.0      0.0  85000.0      0.0    743.6   -843.7   1057.6
      0.0    170.0      0.0  85000.0     10.0   1562.5     74.4    929.0
      0.0    170.0      0.0  85000.0     20.0   2644.9   1298.0    808.8
      0.0    170.0      0.0  85000.0     30.0   4016.4   2731.6    704.8
      0.0    170.0      0.0  85000.0     40.0   5626.0   4375.9    654.7
      0.0    170.0      0.0  85000.0     50.0   7506.4   6248.2    646.8
      0.0    170.0      0.0  85000.0     60.0   9723.7   8390.3    678.1
      0.0    170.0      0.0  85000.0     70.0  12293.1  10841.5    748.4
      0.0    170.0      0.0  85000.0     80.0  15226.4  13612.2    882.5
      0.0    170.0      0.0  85000.0     90.0  18723.1  16726.2   1158.6
      0.0    170.0      0.0  85000.0    100.0  22883.1  20180.2   1816.7
      0.0    170.0     30.0  46000.0      0.0   3761.1   2602.9    562.2
      0.0    170.0     30.0  46000.0     10.0   4055.1   2948.5    546.1
      0.0    170.0     30.0  46000.0     20.0   4643.4   3530.9    533.2
      0.0    170.0     30.0  46000.0     30.0   5427.6   4305.8    534.0
      0.0    170.0     30.0  46000.0     40.0   6402.2   5262.6    542.2
      0.0    170.0     30.0  46000.0     50.0   7590.1   6413.9    562.2
      0.0    170.0     30.0  46000.0     60.0   8996.9   7774.7    598.7
      0.0    170.0     30.0  46000.0     70.0  10687.7   9368.2    665.8
      0.0    170.0     30.0  46000.0     80.0  12699.5  11231.4    781.3
      0.0    170.0     30.0  46000.0     90.0  15147.8  13405.0    988.6
      0.0    170.0     30.0  46000.0    100.0  18142.5  15979.6   1384.5
      0.0    170.0     30.0  65500.0      0.0   1889.7    623.9    746.9
      0.0    170.0     30.0  65500.0     10.0   2530.7   1296.3    676.5
      0.0    170.0     30.0  65500.0     20.0   3384.0   2224.0    608.3
      0.0    170.0     30.0  65500.0     30.0   4478.8   3347.5    558.5
      0.0    170.0     30.0  65500.0     40.0   5811.1   4660.7    538.0
      0.0    170.0     30.0  65500.0     50.0   7311.5   6168.3    543.5
      0.0    170.0     30.0  65500.0     60.0   9111.8   7898.3    575.6
      0.0    170.0     30.0  65500.0     70.0  11195.2   9873.2    640.9
      0.0    170.0     30.0  65500.0     80.0  13575.3  12122.7    760.1
      0.0    170.0     30.0  65500.0     90.0  16426.0  14682.5    980.1
      0.0    170.0     30.0  65500.0    100.0  19853.2  17596.1   1448.5
      0.0    170.0     30.0  85000.0      0.0    -98.1  -1674.8   1066.4
      0.0    170.0     30.0  85000.0     10.0    687.7   -772.0    914.9
      0.0    170.0     30.0  85000.0     20.0   1729.0    458.3    767.7
      0.0    170.0     30.0  85000.0     30.0   3072.3   1885.7    635.3
      0.0    170.0     30.0  85000.0     40.0   4642.9   3522.4    554.3
      0.0    170.0     30.0  85000.0     50.0   6485.6   5363.5    527.9
      0.0    170.0     30.0  85000.0     60.0   8640.9   7471.1    541.2
      0.0    170.0     30.0  85000.0     70.0  11164.6   9883.5    597.9
      0.0    170.0     30.0  85000.0     80.0  14067.1  12612.7    711.8
      0.0    170.0     30.0  85000.0     90.0  17393.5  15660.6    940.5
      0.0    170.0     30.0  85000.0    100.0  21339.1  19030.4   1469.9
      0.0    170.0     60.0  46000.0      0.0   3051.4   1995.3    468.3
      0.0    170.0     60.0  46000.0     10.0   3371.6   2386.3    445.3
      0.0    170.0     60.0  46000.0     20.0   3989.9   3000.5    424.2
      0.0    170.0     60.0  46000.0     30.0   4794.8   3792.6    419.8
      0.0    170.0     60.0  46000.0     40.0   5758.1   4750.6    423.0
      0.0    170.0     60.0  46000.0     50.0   6930.4   5888.7    436.4
      0.0    170.0     60.0  46000.0     60.0   8280.5   7217.1    466.7
      0.0    170.0     60.0  46000.0     70.0   9920.3   8754.0    526.0
      0.0    170.0     60.0  46000.0     80.0  11831.4  10533.7    629.1
      0.0    170.0     60.0  46000.0     90.0  14153.4  12591.6    808.9
      0.0    170.0     60.0  46000.0    100.0  16890.9  15000.8   1136.1
      0.0    170.0     60.0  65500.0      0.0   1109.4    -93.9    695.5
      0.0    170.0     60.0  65500.0     10.0   1763.0    605.5    610.9
      0.0    170.0     60.0  65500.0     20.0   2607.2   1550.7    526.1
      0.0    170.0     60.0  65500.0     30.0   3701.2   2681.0    459.1
      0.0    170.0     60.0  65500.0     40.0   5013.2   3990.9    425.2
      0.0    170.0     60.0  65500.0     50.0   6487.0   5479.3    419.3
      0.0    170.0     60.0  65500.0     60.0   8242.9   7176.3    440.6
      0.0    170.0     60.0  65500.0     70.0  10265.2   9101.0    496.0
      0.0    170.0     60.0  65500.0     80.0  12559.8  11280.5    598.4
      0.0    170.0     60.0  65500.0     90.0  15269.0  13742.3    781.2
      0.0    170.0     60.0  65500.0    100.0  18476.3  16528.9   1155.7
